step	cost_avg	cost_best	solution_best
8   	    582.214   	    613.315	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[570330] = Complex(303.404794, 1327.031516);  }
9   	    581.242   	    613.315	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[570330] = Complex(303.404794, 1327.031516);  }
10   	    585.011   	    613.576	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578237] = Complex(849.029301, 1506.070066);  }
11   	    589.424   	    613.576	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578237] = Complex(849.029301, 1506.070066);  }
12   	    589.097   	    613.576	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578237] = Complex(849.029301, 1506.070066);  }
13   	     592.29   	    613.576	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578237] = Complex(849.029301, 1506.070066);  }
14   	    598.625   	    613.576	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578237] = Complex(849.029301, 1506.070066);  }
15   	    601.634   	    613.576	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578237] = Complex(849.029301, 1506.070066);  }
16   	    602.177   	    613.648	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[577129] = Complex(687.112900, 1472.318839);  }
17   	    605.018   	    613.648	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[577129] = Complex(687.112900, 1472.318839);  }
18   	    606.208   	    613.648	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[577129] = Complex(687.112900, 1472.318839);  }
19   	    607.376   	    613.648	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[577129] = Complex(687.112900, 1472.318839);  }
20   	    608.491   	    613.648	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[577129] = Complex(687.112900, 1472.318839);  }
21   	    609.491   	    613.778	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576991] = Complex(725.902029, 1464.810862);  }
22   	     609.75   	     613.84	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576532] = Complex(643.821545, 1456.051661);  }
23   	     610.24   	     613.84	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576532] = Complex(643.821545, 1456.051661);  }
24   	    610.577   	    614.155	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578500] = Complex(686.715638, 1525.125575);  }
25   	    610.858   	    614.155	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578500] = Complex(686.715638, 1525.125575);  }
26   	    611.235   	    614.155	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578500] = Complex(686.715638, 1525.125575);  }
27   	    611.569   	    614.155	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578500] = Complex(686.715638, 1525.125575);  }
28   	    611.905   	    614.155	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[578500] = Complex(686.715638, 1525.125575);  }
29   	    612.128   	    614.324	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576609] = Complex(638.134860, 1459.579486);  }
30   	    612.281   	    614.324	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576609] = Complex(638.134860, 1459.579486);  }
31   	    612.377   	    614.324	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576609] = Complex(638.134860, 1459.579486);  }
32   	    612.631   	    614.324	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576609] = Complex(638.134860, 1459.579486);  }
33   	    612.771   	    614.324	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576609] = Complex(638.134860, 1459.579486);  }
34   	    612.842   	    614.324	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576609] = Complex(638.134860, 1459.579486);  }
35   	    613.021   	    614.324	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576685] = Complex(628.785002, 1463.562079);  }
36   	    613.259   	    614.324	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[576685] = Complex(628.785002, 1463.562079);  }
